76,222,111.085553

76,223,112.004464

77,220,108.853112

77,221,109.772492

77,222,110.693270

77,223,111.615411

78,218,106.620823

78,219,107.540690

78,220,108.461975

79,215,103.469802

79,216,104.388697

79,217,105.309069

79,218,106.230881

80,213,101.237345

80,214,102.156742

80,215,103.077641

81,211,99.005050

81,212,99.924972

81,213,100.846418

82,208,95.854056

82,209,96.772930

82,210,97.693398

82,211,98.615415

83,206,93.621579

83,207,94.540996

83,208,95.462034

84,203,90.470990

84,204,91.389277

84,205,92.309263

84,206,93.230896

85,201,88.238314

85,202,89.157165

85,203,90.077744

86,199,86.005814

86,200,86.925255

86,201,87.846457

87,196,82.855296

87,197,83.773504

87,198,84.693565

87,199,85.615419

88,194,80.622577

88,195,81.541401

88,196,82.462113

89,191,77.472576

89,192,78.390050

89,193,79.309520

89,194,80.230917

90,189,75.239617

90,190,76.157731

90,191,77.077883

91,187,73.006849

91,188,73.925638

91,189,74.846510

92,184,69.856997

92,185,70.774289

92,186,71.693793

92,187,72.615425

93,182,67.623960

93,183,68.541958

93,184,69.462220

94,179,64.474801

94,180,65.391131

94,181,66.309879

94,182,67.230945

95,177,62.241465

95,178,63.158531

95,179,64.078077

96,175,60.008333

96,176,60.926185

96,177,61.846584

97,172,56.859476

97,173,57.775427

97,174,58.694122

97,175,59.615434

98,170,54.626001

98,171,55.542776

98,172,56.462377

99,167,51.478151

99,168,52.392748

99,169,53.310412

99,170,54.230987

100,165,49.244289

100,166,50.159745

100,167,51.078371

101,163,47.010637

101,164,47.927028

101,165,48.846699

102,160,43.863424

102,161,44.777226

102,162,45.694639

102,163,46.615448

103,158,41.629317

103,159,42.544095

103,160,43.462628

104,155,38.483763

104,156,39.395431

104,157,40.311289

104,158,41.231056

105,153,36.249138

105,154,37.161808

105,155,38.078866

106,151,34.014703

106,152,34.928498

106,153,35.846897

107,148,30.870698

107,149,31.780497

107,150,32.695565

107,151,33.615473

108,146,28.635642

108,147,29.546573

108,148,30.463092

109,143,25.495098

109,144,26.400758

109,145,27.313001

109,146,28.231188

110,141,23.259407

110,142,24.166092

110,143,25.079872

111,139,21.023796

111,140,21.931712

111,141,22.847319

112,136,17.888544

112,137,18.788294

112,138,19.697716

112,139,20.615528

113,134,15.652476

113,135,16.552945

113,136,17.464249

114,131,12.529964

114,132,13.416408

114,133,14.317821

114,134,15.231546

115,129,10.295630

115,130,11.180340

115,131,12.083046

116,127,8.062258

116,128,8.944272

116,129,9.848858

117,124,5.000000

117,125,5.830952

117,126,6.708204

117,127,7.615773

118,122,2.828427

118,123,3.605551

118,124,4.472136

119,119,1.414214

119,120,1.000000

119,121,1.414214

119,122,2.236068

120,119,1.000000

120,120,0.000000

