120,120,0.000000
119,120,1.000000
120,119,1.000000
120,121,1.000000
119,119,1.414214
121,121,1.414214
121,122,2.236068
121,123,3.162278
122,123,3.605551
122,124,4.472136
122,125,5.385165
123,125,5.830952
123,126,6.708204
123,127,7.615773
124,127,8.062258
124,128,8.944272
124,129,9.848858
125,129,10.295630
125,130,11.180340
125,131,12.083046
126,131,12.529964
126,132,13.416408
126,133,14.317821
127,133,14.764823
127,134,15.652476
127,135,16.552945
128,135,17.000000
128,136,17.888544
128,137,18.788294
129,137,19.235384
129,138,20.124612
129,139,21.023796
130,139,21.470911
130,140,22.360680
130,141,23.259407
131,141,23.706539
131,142,24.596748
131,143,25.495098
132,143,25.942244
132,144,26.832816
132,145,27.730849
133,145,28.178006
133,146,29.068884
133,147,29.966648
134,147,30.413813
134,148,31.304952
134,149,32.202484
135,149,32.649655
135,150,33.541020
135,151,34.438351
136,151,34.885527
136,152,35.777088
137,152,36.235342
136,153,36.674242
137,153,37.121422
137,154,38.013156
138,154,38.470768
138,155,39.357337
138,156,40.249224
139,156,40.706265
139,157,41.593269
139,158,42.485292
140,158,42.941821
140,159,43.829214
140,160,44.721360
141,160,45.177428
141,161,46.065171
141,162,46.957428
142,162,47.413078
142,163,48.301139
142,164,49.193496
143,164,49.648766
143,165,50.537115
143,166,51.429563
144,166,51.884487
144,167,52.773099
144,168,53.665631
145,168,54.120237
145,169,55.009090
145,170,55.901699
146,170,56.356011
146,171,57.245087
146,172,58.137767
147,172,58.591808
147,173,59.481089
147,174,60.373835
148,174,60.827625
148,175,61.717096
148,176,62.609903
149,176,63.063460
149,177,63.953108
149,178,64.845971
150,178,65.299311
150,179,66.189123
150,180,67.082039
151,180,67.535176
151,181,68.425142
151,182,69.318107
152,182,69.771054
152,183,70.661163
152,184,71.554175
153,184,72.006944
153,185,72.897188
154,185,73.355300
153,186,73.790243
154,186,74.242845
154,187,75.133215
155,187,75.591005
155,188,76.478755
155,189,77.369245
156,189,77.826731
156,190,78.714675
156,191,79.605276
157,191,80.062476
157,192,80.950602
157,193,81.841310
158,193,82.298238
158,194,83.186537
158,195,84.077345
159,195,84.534017
159,196,85.422479
159,197,86.313383
160,197,86.769810
160,198,87.658428
160,199,88.549421
161,199,89.005618
161,200,89.894382
161,201,90.785461
162,201,91.241438
162,202,92.130342
162,203,93.021503
163,203,93.477270
163,204,94.366308
163,205,95.257546
164,205,95.713113
164,206,96.602277
164,207,97.493590
165,207,97.948966
165,208,98.838252
165,209,99.729635
166,209,100.184829
166,210,101.074230
166,211,101.965681
167,211,102.420701
167,212,103.310212
167,213,104.201727
168,213,104.656581
168,214,105.546198
168,215,106.437775
169,215,106.892469
169,216,107.782188
169,217,108.673824
170,217,109.128365
170,218,110.018180
171,218,110.476242
170,219,110.909873
171,219,111.364267
