120,120,0.000000
119,120,1.000000
120,119,1.000000
119,119,1.414214
119,121,1.414214
119,122,2.236068
119,123,3.162278
119,124,4.123106
119,125,5.099020
119,126,6.082763
119,127,7.071068
119,128,8.062258
119,129,9.055385
119,130,10.049876
119,131,11.045361
119,132,12.041595
119,133,13.038405
119,134,14.035669
119,135,15.033296
119,136,16.031220
119,137,17.029386
119,138,18.027756
119,139,19.026298
119,140,20.024984
119,141,21.023796
119,142,22.022716
119,143,23.021729
119,144,24.020824
119,145,25.019992
119,146,26.019224
119,147,27.018512
119,148,28.017851
119,149,29.017236
119,150,30.016662
119,151,31.016125
119,152,32.015621
119,153,33.015148
119,154,34.014703
119,155,35.014283
119,156,36.013886
119,157,37.013511
119,158,38.013156
119,159,39.012818
119,160,40.012498
119,161,41.012193
119,162,42.011903
119,163,43.011626
119,164,44.011362
119,165,45.011110
119,166,46.010868
119,167,47.010637
119,168,48.010416
119,169,49.010203
119,170,50.009999
119,171,51.009803
119,172,52.009614
119,173,53.009433
119,174,54.009258
119,175,55.009090
119,176,56.008928
119,177,57.008771
119,178,58.008620
119,179,59.008474
119,180,60.008333
119,181,61.008196
119,182,62.008064
119,183,63.007936
119,184,64.007812
119,185,65.007692
119,186,66.007575
119,187,67.007462
119,188,68.007353
119,189,69.007246
119,190,70.007142
119,191,71.007042
119,192,72.006944
119,193,73.006849
119,194,74.006756
119,195,75.006666
119,196,76.006579
119,197,77.006493
119,198,78.006410
119,199,79.006329
119,200,80.006250
119,201,81.006173
119,202,82.006097
119,203,83.006024
119,204,84.005952
119,205,85.005882
119,206,86.005814
119,207,87.005747
119,208,88.005682
119,209,89.005618
119,210,90.005555
119,211,91.005494
119,212,92.005435
119,213,93.005376
119,214,94.005319
119,215,95.005263
119,216,96.005208
119,217,97.005155
119,218,98.005102
119,219,99.005050
119,220,100.005000
119,221,101.004950
119,222,102.004902
119,223,103.004854
119,224,104.004808
119,225,105.004762
119,226,106.004717
119,227,107.004673
119,228,108.004630
119,229,109.004587
119,230,110.004545
118,230,110.018180
119,231,111.004504
118,231,111.018017
