119,119,1.414214

119,120,1.000000

120,119,1.000000

120,120,0.000000

120,121,1.000000

120,122,2.000000

120,123,3.000000

120,124,4.000000

120,125,5.000000

121,125,5.099020

121,126,6.082763

121,127,7.071068

121,128,8.062258

121,129,9.055385

121,130,10.049876

121,131,11.045361

122,130,10.198039

122,131,11.180340

122,132,12.165525

122,133,13.152946

122,134,14.142136

122,135,15.132746

122,136,16.124515

123,136,16.278821

123,137,17.262677

123,138,18.248288

123,139,19.235384

123,140,20.223748

123,141,21.213203

123,142,22.203603

124,141,21.377558

124,142,22.360680

124,143,23.345235

124,144,24.331050

124,145,25.317978

124,146,26.305893

124,147,27.294688

125,147,27.459060

125,148,28.442925

125,149,29.427878

125,150,30.413813

125,151,31.400637

125,152,32.388269

125,153,33.376639

126,152,32.557641

126,153,33.541020

126,154,34.525353

126,155,35.510562

126,156,36.496575

126,157,37.483330

126,158,38.470768

127,158,38.639358

127,159,39.623226

127,160,40.607881

127,161,41.593269

127,162,42.579338

127,163,43.566042

127,164,44.553339

128,163,43.737855

128,164,44.721360

128,165,45.705580

128,166,46.690470

128,167,47.675990

128,168,48.662100

128,169,49.648766

129,169,49.819675

129,170,50.803543

129,171,51.788030

129,172,52.773099

129,173,53.758720

129,174,54.744863

129,175,55.731499

130,174,54.918121

130,175,55.901699

130,176,56.885851

130,177,57.870545

130,178,58.855756

130,179,59.841457

130,180,60.827625

131,180,61.000000

131,181,61.983869

131,182,62.968246

131,183,63.953108

131,184,64.938432

131,185,65.924199

131,186,66.910388

132,185,66.098411

132,186,67.082039

132,187,68.066144

132,188,69.050706

132,189,70.035705

132,190,71.021124

132,191,72.006944

133,191,72.180330

133,192,73.164199

133,193,74.148500

133,194,75.133215

133,195,76.118329

133,196,77.103826

133,197,78.089692

134,196,77.278716

134,197,78.262379

134,198,79.246451

134,199,80.230917

134,200,81.215762

134,201,82.200973

134,202,83.186537

135,202,83.360662

135,203,84.344532

135,204,85.328776

135,205,86.313383

135,206,87.298339

135,207,88.283634

135,208,89.269256

136,207,88.459030

136,208,89.442719

136,209,90.426766

136,210,91.411159

136,211,92.395887

136,212,93.380940

136,213,94.366308

137,213,94.540996

137,214,95.524866

137,215,96.509067

137,216,97.493590

137,217,98.478424

137,218,99.463561

137,219,100.448992

138,218,99.639350

138,219,100.623059

138,220,101.607086

138,221,102.591423

138,222,103.576059

138,223,104.560987

138,224,105.546198

139,224,105.721332

139,225,106.705201

139,226,107.689368

139,227,108.673824

139,228,109.658561

139,229,110.643572

139,230,111.628849

140,229,110.819673

140,230,111.803399

