21,171,111.364267

21,172,111.825757

22,171,110.476242

22,172,110.941426

23,170,109.128365

23,171,109.590146

24,170,108.240473

25,169,106.892469

25,170,107.354553

26,169,106.004717

27,168,104.656581

27,169,105.118980

28,168,103.768974

29,167,102.420701

29,168,102.883429

30,167,101.533246

31,166,100.184829

31,167,100.647901

32,166,99.297533

33,165,97.948966

33,166,98.412398

34,165,97.061836

35,164,95.713113

35,165,96.176920

36,164,94.826157

37,163,93.477270

37,164,93.941471

38,162,92.130342

38,163,92.590496

39,162,91.241438

40,161,89.894382

40,162,90.354856

41,161,89.005618

42,160,87.658428

42,161,88.119237

43,160,86.769810

44,159,85.422479

44,160,85.883642

45,159,84.534017

46,158,83.186537

46,159,83.648072

47,158,82.298238

48,157,80.950602

48,158,81.412530

49,157,80.062476

50,156,78.714675

50,157,79.177017

51,156,77.826731

52,155,76.478755

52,156,76.941536

53,155,75.591005

54,154,74.242845

54,155,74.706091

55,153,72.897188

55,154,73.355300

56,153,72.006944

57,152,70.661163

57,153,71.119618

58,152,69.771054

59,151,68.425142

59,152,68.883960

60,151,67.535176

61,150,66.189123

61,151,66.648331

62,150,65.299311

63,149,63.953108

63,150,64.412732

64,149,63.063460

65,148,61.717096

65,149,62.177166

66,148,60.827625

67,147,59.481089

67,148,59.941638

68,147,58.591808

69,146,57.245087

69,147,57.706152

70,145,55.901699

70,146,56.356011

71,145,55.009090

71,146,55.470713

72,144,53.665631

72,145,54.120237

73,144,52.773099

74,143,51.429563

74,144,51.884487

75,143,50.537115

76,142,49.193496

76,143,49.648766

77,142,48.301139

78,141,46.957428

78,142,47.413078

79,141,46.065171

80,140,44.721360

80,141,45.177428

81,140,43.829214

82,139,42.485292

82,140,42.941821

83,139,41.593269

84,138,40.249224

84,139,40.706265

85,138,39.357337

86,137,38.013156

86,138,38.470768

87,136,36.674242

87,137,37.121422

88,136,35.777088

89,135,34.438351

89,136,34.885527

90,135,33.541020

91,134,32.202484

91,135,32.649655

92,134,31.304952

93,133,29.966648

93,134,30.413813

94,133,29.068884

95,132,27.730849

95,133,28.178006

96,132,26.832816

97,131,25.495098

97,132,25.942244

98,131,24.596748

99,130,23.259407

99,131,23.706539

100,130,22.360680

101,129,21.023796

101,130,21.470911

102,129,20.124612

103,128,18.788294

103,129,19.235384

104,127,17.464249

104,128,17.888544

105,127,16.552945

106,126,15.231546

106,127,15.652476

107,126,14.317821

108,125,13.000000

108,126,13.416408

109,125,12.083046

110,124,10.770330

110,125,11.180340

111,124,9.848858

112,123,8.544004

112,124,8.944272

113,123,7.615773

114,122,6.324555

114,123,6.708204

115,122,5.385165

116,121,4.123106

116,122,4.472136

117,121,3.162278

118,120,2.000000

118,121,2.236068

119,119,1.414214

119,120,1.000000

120,119,1.000000

120,120,0.000000

